signI	signJ	{measureName}
AN	TUR	36.97683719683605
4(N14)	6(N01)	36.91540987989213
NUN~a	SZE~a	36.817094474008215
1(N01)	MUD	36.79595002328504
3(N01)	SZUBUR	36.79232044478629
2(N01)	GISZ	36.73994738220273
1(N01)	GU	36.735525565119104
3(N01)	NAM2	36.724587291527975
4(N01)	A	36.66031963595915
6(N01)	U4	36.626111658144595
NE~a	U4	36.58217162172823
KI	SAL	36.485285904097566
1(N34)	8(N01)	36.42782928215817
PAP~a	PA~a	36.38331535908034
BU~a	ME~a	36.329602907704945
E2~a	SANGA~a	36.31801080425464
1(N14)	1(N39~a)	36.269710718289446
GAL~a	PA~a	36.25277269284817
2(N01)	NUNUZ~a1	36.25221939301593
1(N45)	3(N01)	36.2335712187005
3(N01)	AB~a	36.2203614243109
2(N14)	BU~a	36.219909800697785
2(N01)	UNUG~a	36.21132233960845
A	NUN~a	36.19262157556556
1(N08)	U4	36.15668060029349
1(N01)	LAGAB~a	36.11339102130828
EN~a	MUSZ3~a	36.11060981206823
UDUNITA~a	UTUA~a	36.105003248403676
1(N01)	ABGAL	36.05506101592231
EN~a	ERIM~a	36.03540507209235
GISZ	SZU2~a	35.918236655848055
5(N01)	DU	35.780471863122955
1(N14)	SZE3	35.75782787136864
GI	MUSZEN	35.75365545557871
3(N14)	7(N01)	35.71695851083229
AN	SZUBUR	35.68319806301979
BU~a	GAL~a	35.6387655264143
3(N01)	E2~b	35.61499474967098
2(N14)	SANGA~a	35.6088165921893
1(N14)	TE	35.537105646312966
GU7	SZE~a	35.46962481003705
HI	KI	35.451081296098224
2(N01)	SZE3	35.34748918475796
5(N01)	U8	35.298505269492296
1(N01)	ZATU644~a	35.28406968912406
3(N01)	TE	35.273657449485476
3(N14)	GAL~a	35.26163691780176
5(N01)	BU~a	35.196517115372394
3(N57)	SAG	35.16294369436185
MASZ2	UDUNITA~a	35.15386590020942
2(N01)	PIRIG~b1	35.11863553606422
DU	GAL~a	35.087552786416715
3(N01)	RU	35.05439969557067
BU~a	PA~a	35.024277749485876
3(N14)	GI	35.00606060961562
UD5~a	UTUA~a	35.00121394235446
GI	NUN~a	34.98313057772834
AB~a	E2~a	34.9702850974312
MASZ2	NUN~b	34.95414549330958
AB~a	ME~a	34.95160525798627
2(N14)	GAN2	34.93213200680106
2(N01)	KISAL~b1	34.927922979592765
3(N57)	NUN~a	34.89915075527724
2(N14)	3(N57)	34.89408881585869
1(N01)	KASKAL	34.87827979228735
2(N57)	3(N01)	34.84596926856747
7(N01)	UDU~a	34.76386605906974
SI	SZU	34.73691181271465
1(N57)	GI	34.70473065532718
1(N14)	MUSZEN	34.69088507966018
2(N01)	KU3~a	34.68562570554261
A	SI	34.66524730515717
GAL~a	U4	34.52099184493585
1(N01)	BAD	34.4501823750501
AN	KU6~a	34.44686426791851
1(N01)	AK~a	34.44232136424801
DU	SANGA~a	34.436658312577116
3(N14)	U4	34.43458024779258
4(N01)	SANGA~a	34.393959442169084
EN~a	URU~a1	34.38828280597866
3(N01)	MUSZEN	34.32277965588774
3(N57)	NAM2	34.316752664488874
GAL~a	IB~a	34.2296100641407
3(N01)	U8	34.21982794833077
1(N24)	3(N39~a)	34.19063528599462
1(N25)	2(N42~a)	34.161052243697824
SAL	SZU2	34.11730623408946
1(N58)	EN~a	34.111257153840846
1(N01)	LAGAB~b	34.10430942793482
HI@g~a	ZATU714	34.09133121472732
SZU2	ZATU644~a	34.06295928198748
2(N57)	PAP~a	34.060376951662164
KU6~a	SZE~a	34.02150118402098
5(N01)	SUHUR	34.012436874473934
1(N57)	TUR	33.997561706367264
GA~a	SANGA~a	33.95928352112079
A	U2~b	33.94858870768968
A	GISZ	33.93856890248044
2(N01)	MU	33.90653796315019
2(N01)	2(N39~a)	33.84391535241046
1(N14)	DA~a	33.82626358382784
EN~a	SU~a	33.801575617905236
AN	UDU~a	33.77222836365196
3(N01)	UDUNITA~a	33.728945575159
IB~a	PAP~a	33.709902626747
1(N24)	U4	33.69075069970297
3(N57)	NUNUZ~a1	33.68954801632292
5(N01)	SZITA~a1	33.66622464834895
5(N01)	TUR	33.66595603049822
5(N01)	KU6~a	33.61209196754327
2(N14)	A	33.605141085804135
1(N01)	N	33.605011875871945
AN	NA~a	33.5961428256744
A	SZU	33.57146049915754
3(N14)	AN	33.55948100749301
DUG~a	KASZ~a	33.5454670603424
1(N14)	GAN2	33.53011331816014
APIN~a	NAM2	33.52148055186796
PA~a	SAL	33.48569184075512
E2~a	PA~a	33.48009811298273
2(N01)	MAR~a	33.436563078457326
2(N57)	3(N57)	33.43211262053715
BA	SAL	33.42397007580184
2(N01)	NAGA~a	33.40043760783567
MUD	NUN~a	33.38754196458824
MUSZEN	TUR	33.38344514259036
4(N01)	GAL~a	33.38295120735625
EN~a	TAK4~a	33.3796535078325
GI	TUR	33.30350438464922
5(N14)	6(N01)	33.22610224788519
1(N01)	AB~b	33.177824786938764
1(N01)	NESAG2~a	33.14638933695837
TUR	U4	33.100908015121576
KU6~a	SAL	33.00304750893499
AB~a	SAL	32.96873709484085
E2~a	TUR	32.955121382218024
1(N14)	UTUA~a	32.9454330415991
5(N01)	SAG	32.932019496858516
1(N01)	ZAG~a	32.926311996215006
SZE~a	SZUBUR	32.885850560440325
EN~a	PIRIG~b1	32.867502443319815
AB~a	SANGA~a	32.86312056204326
1(N01)	HAL	32.85359303847826
KI	NUN~a	32.815897894757775
AMAR	EN~a	32.813954024558434
BU~a	SZUBUR	32.71795140295003
SANGA~a	SZU	32.699410452363225
E2~a	SAG	32.68899599063604
GI	SI	32.57704154609682
4(N01)	PA~a	32.56521715278319
SAL	SI	32.52464346796114
1(N24)	4(N01)	32.524056123431315
1(N01)	NINDA2	32.518621820718316
2(N14)	ME~a	32.487564077274655
UD5~a	UDUNITA~a	32.447430578800684
1(N34)	AN	32.43896197039864
NUN~b	UDUNITA~a	32.42176147725683
6(N14)	SZE~a	32.408247678093566
3(N01)	MASZ2	32.36467809430159
1(N04)	SZE~a	32.359489765660605
1(N34)	U4	32.337549015547395
1(N34)	GAL~a	32.32143823851425
6(N01)	7(N01)	32.319116540659735
DA~a	PA~a	32.312646570366226
2(N01)	U2~b	32.305694440573646
8(N14)	SZE~a	32.300898725730846
BA	NUN~a	32.282893689269656
NAM2	URU~a1	32.25536793771073
SAG	SZE~a	32.245279156484415
8(N01)	UDU~a	32.24247837631329
1(N01)	KASZ~a	32.22716352431361
1(N24)	HI@g~a	32.14724975196755
GA~a	NUN~a	32.11649052355272
3(N01)	SZITA~a1	32.048913290288844
EN~a	KASZ~c	32.043860559410106
EN~a	U2~b	32.010526000252405
KISAL~b1	PAP~a	31.978850270311465
SI4~a	SZE~a	31.953295035141913
1(N14)	ZATU659	31.937225368888114
1(N14)	NE~a	31.923281510853545
1(N01)	SIG	31.912643532882996
3(N01)	KU3~a	31.893799178251108
1(N14)	MUSZ3~a	31.790692111063414
BAD	TUG2~a	31.772217827466918
8(N01)	U4	31.761298968983095
E2~a	KUR~a	31.75237128390529
1(N57)	SZU2	31.731013428524896
1(N39~a)	3(N01)	31.723856920865035
MUSZ3~a	NUN~a	31.72303332648645
3(N01)	SZE3	31.698579027214507
4(N01)	DU	31.694039451725093
GAL~a	KI	31.665613478013515
1(N01)	1(N04)	31.660507873006303
GI	PA~a	31.658110756240365
1(N14)	GISZ	31.623781401801963
AN	PIRIG~b1	31.609087933020128
AB2	U4	31.550953577776674
2(N01)	GIR3~c	31.519196973428215
DU	GI	31.47408537558098
GI	NE~a	31.440576009401006
1(N14)	HI@g~a	31.406464843101062
NE~a	PAP~a	31.403535950665205
GAL~a	KISAL~b1	31.38917947032559
4(N01)	NAM2	31.363059182834732
A	KI	31.348199560390587
2(N01)	SIG2~b	31.33634205122555
HI	SZE~a	31.31214929359738
5(N01)	MASZ	31.306626163021516
GIBIL	U4	31.305767823353282
A	BA	31.280413688248334
DI	GAL~a	31.246250278232935
LA2	SUG5	31.215606089005664
1(N24)	1(N28)	31.188870559591216
KI	SZU	31.168676389841043
AB~a	NUN~a	31.150813239569068
SZU2	ZATU753	31.140861481634442
3(N14)	GAR	31.110864604521293
4(N14)	5(N14)	31.092011396263242
5(N01)	HI	31.07521699480045
E2~b	EN~a	31.07186735175996
7(N01)	EN~a	31.05973636668668
KAR2~a	NUN~a	31.03701774995353
AN	U2~b	30.999530155475767
SIG2~b	TUG2~a	30.9193740175498
1(N24)	GAR	30.917289130033367
1(N01)	KAR2~a	30.902365453044
3(N57)	RU	30.877488157230037
AN	TE	30.84007541185969
4(N01)	UD5~a	30.82362396616666
AN	SZITA~a1	30.81907287067057
MUSZEN	SZE~a	30.811285448200525
5(N01)	UDUNITA~a	30.787875253318433
2(N01)	GADA~a	30.74950747856591
APIN~a	SZE~a	30.715330211566062
2(N34)	4(N14)	30.70595771356706
2(N14)	KU6~a	30.666135378669466
3(N14)	SUHUR	30.63802413858
5(N01)	DUG~a	30.637951356849104
6(N01)	SAL	30.62681723987873
3(N57)	E2~b	30.60294911019369
GAL~a	SZUBUR	30.572068838071665
EN~a	ZATU651	30.556487349460635
A	PA~a	30.55622992009701
AB2	EN~a	30.547711964949986
BU~a	MUSZEN	30.54604791812103
EN~a	NAGA~a	30.487310096146633
AN	NE~a	30.455307483044688
1(N14)	NI~a	30.418454987540784
MUSZEN	SAL	30.393897658098158
1(N14)	SZUBUR	30.360953185483215
ERIN	NAM2	30.342789253183987
AN	GA~a	30.335269490550743
GI	UDU~a	30.32877692436536
1(N04)	EN~a	30.327220706574778
2(N14)	9(N01)	30.300670005362647
AB~a	BU~a	30.29507354090138
2(N57)	SZE~a	30.294277725498052
BA	NI~a	30.23592165506827
1(N34)	1(N51)	30.22475713594529
NUN~a	SAG	30.221247971791147
